Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B24589   MOV EDI,77AF49EC                          ASCII TppAlpcpExecuteCallback
77B245AF   PUSH 77B24620                             ASCII Executing Alpc callback %p(%p, %p, %p)

77B246AA   PUSH 77B24820                             ASCII AlpcReturn = %p, AlpcPort = %p, Callback = %p, Context = %p, CallbackEnviron = %p

77B246B1   PUSH 77B24808                             ASCII TppAllocAlpcCompletion
77B246BB   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B24700   PUSH 77B247F4                             ASCII Allocated alpc %p

77B24707   PUSH 77B24808                             ASCII TppAllocAlpcCompletion
77B24711   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B24735   PUSH 77B2E76C                             ASCII Status %08x

77B2473C   PUSH 77B24808                             ASCII TppAllocAlpcCompletion
77B24746   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B247CC   PUSH 77B2E76C                             ASCII Status %08x

77B247D3   PUSH 77B24808                             ASCII TppAllocAlpcCompletion
77B247DD   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B24886   PUSH 77B2E77C                             ASCII Alpc = %p

77B2488D   PUSH 77B24980                             ASCII TpReleaseAlpcCompletion
77B248B4   PUSH 77B2E760                             ASCII TRUE
77B248BA   PUSH 77B2E738                             ASCII Alpc = %p, ValidateForRelease = %hs

77B248E1   PUSH 77B2E730                             ASCII TRUE

77B2490F   PUSH 77B24980                             ASCII TpReleaseAlpcCompletion
77B2496A   PUSH 77B2E728                             ASCII FALSE

77B249AD   PUSH 77B24A08                             ASCII TppAlpcpFree
77B249B7   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B249DF   PUSH 77B24A08                             ASCII TppAlpcpFree
77B249E9   PUSH 77AF482C                             ASCII dw7rtmminkernelthreadpoolntdlllpc.c
77B24A28   PUSH 77B2E77C                             ASCII Alpc = %p

77B24A86   PUSH 77B24BD0                             ASCII CleanupGroupReturn = %p

77B24A8D   PUSH 77B24BBC                             ASCII TpAllocCleanupGroup
77B24A94   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24AC4   PUSH 77B24BA0                             ASCII Allocated cleanup group %p

77B24ACB   PUSH 77B24BBC                             ASCII TpAllocCleanupGroup
77B24AD2   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24AF6   PUSH 77B2E76C                             ASCII Status %08x

77B24AFD   PUSH 77B24BBC                             ASCII TpAllocCleanupGroup
77B24B04   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24B7B   PUSH 77B2E76C                             ASCII Status %08x

77B24B82   PUSH 77B24BBC                             ASCII TpAllocCleanupGroup
77B24B89   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24C01   PUSH 77B24C5C                             ASCII TppCleanupGroupAddMember
77B24C0B   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24C33   PUSH 77B24C5C                             ASCII TppCleanupGroupAddMember
77B24C3D   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24C8D   PUSH 77B24CE8                             ASCII TppCleanupGroupRemoveMember
77B24C97   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24CBF   PUSH 77B24CE8                             ASCII TppCleanupGroupRemoveMember
77B24CC9   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24D28   PUSH 77B24F48                             ASCII CleanupGroup = %p, CancelPendingCallbacks = %hs, CleanupParameter = %p

77B24D2F   PUSH 77B24F24                             ASCII TpReleaseCleanupGroupMembers
77B24D39   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24EA7   PUSH 77B24F24                             ASCII TpReleaseCleanupGroupMembers
77B24F03   PUSH 77B24F24                             ASCII TpReleaseCleanupGroupMembers
77B24F0D   PUSH 77AFD64C                             ASCII dw7rtmminkernelthreadpoolntdllcgrp.c
77B24FA5   PUSH 77B2E7A4                             ASCII CleanupGroup = %p

77B24FFA   PUSH 77B2E7A4                             ASCII CleanupGroup = %p

77B250F7   PUSH 77B252A4                             ASCII Io = %p, ApcContext = %p, IoSB = %p

77B250FE   PUSH 77B2528C                             ASCII TppIopExecuteCallback
77B25108   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B2518E   PUSH 77B2528C                             ASCII TppIopExecuteCallback
77B251D0   PUSH 77B2525C                             ASCII Executing Io callback %p(%p, %p, %p, %p, %p)

77B251D7   PUSH 77B2528C                             ASCII TppIopExecuteCallback
77B251E1   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B2523B   PUSH 77B2528C                             ASCII TppIopExecuteCallback
77B25245   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B252E5   PUSH 77B25450                             ASCII IoReturn = %p, FileHandle = %p, Callback = %p, Context = %p, CallbackEnviron = %p

77B252EC   PUSH 77B25438                             ASCII TpAllocIoCompletion
77B252F6   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B25326   PUSH 77B25424                             ASCII Allocated Io %p

77B2532D   PUSH 77B25438                             ASCII TpAllocIoCompletion
77B25337   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B2535B   PUSH 77B2E76C                             ASCII Status %08x

77B25362   PUSH 77B25438                             ASCII TpAllocIoCompletion
77B2536C   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B253FC   PUSH 77B2E76C                             ASCII Status %08x

77B25403   PUSH 77B25438                             ASCII TpAllocIoCompletion
77B2540D   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B254B1   PUSH 77B2E7B8                             ASCII Io = %p

77B254B8   PUSH 77B25508                             ASCII TppIopFree
77B254C2   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B254EA   PUSH 77B25508                             ASCII TppIopFree
77B254F4   PUSH 77AF67FC                             ASCII dw7rtmminkernelthreadpoolntdllio.c
77B25523   MOV EAX,77B2E760                          ASCII TRUE
77B2552A   MOV EAX,77AFC2B8                          ASCII FALSE
77B25536   PUSH 77B2567C                             ASCII Io = %p, CancelPendingCallbacks = %hs

77B2553D   PUSH 77B25664                             ASCII TpWaitForIoCompletion
77B25564   PUSH 77AFC2B8                             ASCII FALSE
77B2556A   PUSH 77B2E7C4                             ASCII Io = %p, ValidateForRelease = %hs

77B25591   PUSH 77B2E730                             ASCII TRUE

77B255F2   PUSH 77B25664                             ASCII TpWaitForIoCompletion
77B2564D   PUSH 77B2E728                             ASCII FALSE

77B256B6   PUSH 77B2E7B8                             ASCII Io = %p

77B256BD   PUSH 77B257B0                             ASCII TpReleaseIoCompletion
77B256E4   PUSH 77B2E760                             ASCII TRUE
77B256EA   PUSH 77B2E7C4                             ASCII Io = %p, ValidateForRelease = %hs

77B25711   PUSH 77B2E730                             ASCII TRUE

77B2573F   PUSH 77B257B0                             ASCII TpReleaseIoCompletion
77B2579A   PUSH 77B2E728                             ASCII FALSE

77B257D9   PUSH 77B2E7B8                             ASCII Io = %p

77B257E0   PUSH 77B258E0                             ASCII TpStartAsyncIoOperation
77B25807   PUSH 77AFC2B8                             ASCII FALSE
77B2580D   PUSH 77B2E7C4                             ASCII Io = %p, ValidateForRelease = %hs

77B25834   PUSH 77B2E730                             ASCII TRUE

77B2586D   PUSH 77B258E0                             ASCII TpStartAsyncIoOperation
77B258C8   PUSH 77B2E728                             ASCII FALSE

77B2590B   PUSH 77B2E7B8                             ASCII Io = %p

77B25912   PUSH 77B25A10                             ASCII TpCancelAsyncIoOperation
77B25939   PUSH 77AFC2B8                             ASCII FALSE
77B2593F   PUSH 77B2E7C4                             ASCII Io = %p, ValidateForRelease = %hs

77B25966   PUSH 77B2E730                             ASCII TRUE

77B2599F   PUSH 77B25A10                             ASCII TpCancelAsyncIoOperation
77B259FA   PUSH 77B2E728                             ASCII FALSE

77B25A3C   PUSH 77B2E7B8                             ASCII Io = %p

77B25AA3   PUSH 77B2E7E8                             ASCII Pool = %p

77B25AD8   PUSH 77B2E76C                             ASCII Status %08x

77B25B05   PUSH 77B2E76C                             ASCII Status %08x

77B25B31   PUSH 77B25B90                             ASCII TpPoolReferenceExistingGlobalPool
77B25B3B   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25B5F   PUSH 77B25B84                             ASCII Pool %p

77B25B66   PUSH 77B25B90                             ASCII TpPoolReferenceExistingGlobalPool
77B25B70   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25BCA   PUSH 77B25C84                             ASCII Pool = %p, MinThreads = %d

77B25BF5   PUSH 77B2E76C                             ASCII Status %08x

77B25C6C   PUSH 77B2E76C                             ASCII Status %08x

77B25CB6   PUSH 77B25D64                             ASCII Pool = %p, MaxThreads = %d

77B25DA7   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25E2A   PUSH 77B25E44                             ASCII TppPoolFreeUnusedNodes
77B25E34   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25E6F   PUSH 77B2E7F4                             ASCII Pool = %p, Guard = %p

77B25E76   PUSH 77B25ED0                             ASCII TppPoolAddGuard
77B25E80   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25EA8   PUSH 77B25ED0                             ASCII TppPoolAddGuard
77B25EB2   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25EF4   PUSH 77B2E7F4                             ASCII Pool = %p, Guard = %p

77B25EFB   PUSH 77B25F54                             ASCII TppPoolRemoveGuard
77B25F05   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25F2D   PUSH 77B25F54                             ASCII TppPoolRemoveGuard
77B25F37   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B25F80   PUSH 77B26020                             ASCII File = %x, Direct = %p, Pool = %p

77B25FAD   PUSH 77B2E76C                             ASCII Status %08x

77B26005   PUSH 77B2E76C                             ASCII Status %08x

77B2605C   PUSH 77B260FC                             ASCII AlpcPort = %x, Direct = %p, Pool = %p

77B26089   PUSH 77B2E76C                             ASCII Status %08x

77B260E1   PUSH 77B2E76C                             ASCII Status %08x

77B26145   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26290   PUSH 77B2630C                             ASCII TpReleasePool
77B262EC   PUSH 77B2630C                             ASCII TpReleasePool
77B262F6   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B2633C   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26364   PUSH 77B2638C                             ASCII TppPoolpFree
77B2636E   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B263A9   PUSH 77B2E7E8                             ASCII Pool = %p
